,Date,High,Low,Close
6862,02/02/1952,272.83,271.76,272.51
6863,04/02/1952,272.64,268.79,269.79
6864,05/02/1952,270.17,266.8,269.04
6865,06/02/1952,270.27,267.38,268.77
6866,07/02/1952,269.5,267.05,268.35
6867,08/02/1952,270.48,267.61,269.85
6868,09/02/1952,270.17,269.52,269.83
6869,11/02/1952,269.88,267.57,268.45
6870,13/02/1952,268.37,265.52,266.21
6871,14/02/1952,266.67,264.54,265.88
6872,15/02/1952,267.57,265.29,266.27
6873,16/02/1952,266.55,265.92,266.3
6874,18/02/1952,266.94,264.35,265.35
6875,19/02/1952,265.14,260.93,261.37
6876,20/02/1952,261.46,257.46,258.49
6877,21/02/1952,261.63,258.49,259.6
6878,23/02/1952,261.65,259.83,261.4
6879,25/02/1952,262.86,259.89,260.58
6880,26/02/1952,260.98,258.69,259.3
6881,27/02/1952,260.49,257.44,259.68
6882,28/02/1952,261.79,259.28,260.49
6883,29/02/1952,261.46,259.36,260.08
6884,01/03/1952,260.45,259.57,260.27
6885,03/03/1952,261.17,258.95,260.08
6886,04/03/1952,264.24,260.35,263.95
6887,05/03/1952,266.17,263.61,264.66
6888,06/03/1952,265.04,262.72,264.03
6889,07/03/1952,264.89,262.53,263.87
6890,08/03/1952,264.45,263.57,264.14
6891,10/03/1952,264.64,262.32,262.76
6892,11/03/1952,263.8,261.25,262.76
6893,12/03/1952,264.56,261.75,263.78
6894,13/03/1952,265.62,262.65,264.24
6895,14/03/1952,265.46,262.5,264.05
6896,15/03/1952,264.87,263.89,264.43
6897,17/03/1952,265.48,263.26,264.08
6898,18/03/1952,265.08,262.59,264.1
6899,19/03/1952,265.16,262.8,264.37
6900,20/03/1952,266.23,263.7,265.33
6901,21/03/1952,267.05,264.93,265.62
6902,22/03/1952,266.07,265.29,265.69
6903,24/03/1952,266.48,264.58,265.6
6904,25/03/1952,265.52,263.72,264.28
6905,26/03/1952,265.06,262.82,263.87
6906,27/03/1952,265.88,263.2,265.21
6907,28/03/1952,267.76,265.06,266.96
6908,29/03/1952,269.25,267.17,269.0
6909,31/03/1952,270.4,267.17,269.46
6910,01/04/1952,269.81,266.42,267.22
6911,02/04/1952,268.08,265.79,267.03
6912,03/04/1952,267.87,265.81,266.8
6913,04/04/1952,266.86,264.45,265.62
6914,05/04/1952,265.73,265.04,265.44
6915,07/04/1952,265.31,262.44,263.38
6916,08/04/1952,265.88,262.57,265.29
6917,09/04/1952,266.09,263.89,265.04
6918,10/04/1952,266.96,264.31,265.75
6919,11/04/1952,266.55,265.44,266.29
6920,14/04/1952,267.11,263.24,264.1
6921,15/04/1952,264.29,260.33,261.29
6922,16/04/1952,263.05,260.03,261.48
6923,17/04/1952,261.6,258.4,259.85
6924,18/04/1952,261.88,258.84,260.52
6925,19/04/1952,260.54,259.66,260.14
6926,21/04/1952,262.5,259.6,261.63
6927,22/04/1952,263.03,260.64,261.1
6928,23/04/1952,261.56,259.41,259.97
6929,24/04/1952,260.26,257.04,258.86
6930,25/04/1952,260.08,257.88,259.8
6931,26/04/1952,260.56,259.49,260.27
6932,28/04/1952,260.96,258.65,259.95
6933,29/04/1952,260.52,258.19,259.34
6934,30/04/1952,259.39,257.06,257.63
6935,01/05/1952,257.44,254.7,256.35
6936,02/05/1952,260.93,257.67,260.0
6937,03/05/1952,260.71,259.96,260.55
6938,05/05/1952,261.95,259.35,261.54
6939,06/05/1952,262.29,260.02,261.01
6940,07/05/1952,262.7,259.96,261.99
6941,08/05/1952,263.77,261.58,262.39
6942,09/05/1952,263.47,260.99,262.74
6943,10/05/1952,262.9,262.21,262.5
6944,12/05/1952,262.86,260.83,261.72
6945,13/05/1952,263.04,260.87,261.99
6946,14/05/1952,262.62,260.26,260.99
6947,15/05/1952,261.07,258.66,260.1
6948,16/05/1952,260.93,259.0,259.82
6949,17/05/1952,260.02,259.49,259.88
6950,19/05/1952,261.12,259.15,260.06
6951,20/05/1952,262.66,259.51,261.26
6952,21/05/1952,262.78,260.89,261.78
6953,22/05/1952,264.02,261.54,263.33
6954,23/05/1952,264.59,262.54,263.27
6955,24/05/1952,263.47,262.84,263.23
6956,26/05/1952,264.87,262.62,264.22
6957,27/05/1952,265.17,262.82,263.92
6958,28/05/1952,264.54,262.25,262.78
6959,29/05/1952,263.51,261.62,262.94
6960,02/06/1952,264.61,261.48,262.31
6961,03/06/1952,262.82,260.83,262.09
6962,04/06/1952,264.2,261.91,263.67
6963,05/06/1952,266.8,263.77,266.29
6964,06/06/1952,268.95,266.21,268.03
6965,09/06/1952,269.92,267.67,269.15
6966,10/06/1952,269.15,266.76,267.67
6967,11/06/1952,268.52,266.33,267.93
6968,12/06/1952,269.03,266.9,267.91
6969,13/06/1952,269.17,267.28,268.56
6970,16/06/1952,269.15,267.28,267.83
6971,17/06/1952,268.68,266.8,268.03
6972,18/06/1952,269.48,267.63,269.09
6973,19/06/1952,270.59,268.4,269.54
6974,20/06/1952,270.84,268.89,270.19
6975,23/06/1952,271.28,268.64,269.5
6976,24/06/1952,270.47,268.81,269.92
6977,25/06/1952,270.98,268.75,270.45
6978,26/06/1952,271.85,269.88,271.24
6979,27/06/1952,272.95,270.77,272.44
6980,30/06/1952,274.97,272.3,274.26
6981,01/07/1952,276.25,273.94,275.46
6982,02/07/1952,276.09,273.86,274.87
6983,03/07/1952,275.64,273.59,274.95
6984,07/07/1952,275.58,273.27,274.2
6985,08/07/1952,275.1,273.51,274.43
6986,09/07/1952,275.62,272.93,273.25
6987,10/07/1952,273.8,271.73,272.58
6988,11/07/1952,274.89,272.28,274.22
6989,14/07/1952,276.07,274.06,275.08
6990,15/07/1952,277.35,274.81,276.76
6991,16/07/1952,278.02,275.83,276.76
6992,17/07/1952,277.17,274.95,275.62
6993,18/07/1952,275.85,273.11,273.9
6994,21/07/1952,275.54,273.17,274.91
6995,22/07/1952,276.54,274.14,275.95
6996,23/07/1952,278.28,275.64,277.63
6997,24/07/1952,280.05,277.63,279.26
6998,25/07/1952,279.76,277.02,277.71
6999,28/07/1952,278.95,276.92,277.94
7000,29/07/1952,279.4,277.17,278.57
7001,30/07/1952,280.07,277.78,279.24
7002,31/07/1952,280.25,278.34,279.56
7003,01/08/1952,280.49,278.81,279.8
7004,04/08/1952,280.51,278.59,279.87
7005,05/08/1952,280.03,277.96,279.5
7006,06/08/1952,280.21,277.88,279.07
7007,07/08/1952,280.09,278.34,279.38
7008,08/08/1952,280.92,278.49,279.84
7009,11/08/1952,281.47,279.15,280.29
7010,12/08/1952,280.03,277.39,278.14
7011,13/08/1952,278.81,276.62,277.88
7012,14/08/1952,278.75,277.04,277.75
7013,15/08/1952,278.61,276.54,277.37
7014,18/08/1952,277.19,273.9,274.31
7015,19/08/1952,275.06,272.95,274.14
7016,20/08/1952,275.62,273.41,274.35
7017,21/08/1952,275.24,273.43,274.45
7018,22/08/1952,275.24,273.74,274.43
7019,25/08/1952,274.61,272.86,273.57
7020,26/08/1952,274.37,272.28,273.17
7021,27/08/1952,274.33,272.72,273.84
7022,28/08/1952,275.28,273.35,274.41
7023,29/08/1952,275.93,274.12,275.04
7024,02/09/1952,277.25,275.1,276.4
7025,03/09/1952,278.16,275.95,277.15
7026,04/09/1952,278.1,276.03,276.76
7027,05/09/1952,277.43,275.18,276.5
7028,08/09/1952,277.55,275.38,275.87
7029,09/09/1952,276.29,273.13,273.53
7030,10/09/1952,273.01,269.56,271.65
7031,11/09/1952,273.25,270.9,272.11
7032,12/09/1952,272.46,269.66,271.02
7033,15/09/1952,271.14,267.91,268.38
7034,16/09/1952,269.74,267.08,269.03
7035,17/09/1952,271.18,268.89,270.43
7036,18/09/1952,271.12,268.81,269.72
7037,19/09/1952,271.26,268.62,270.55
7038,22/09/1952,272.09,269.56,270.77
7039,23/09/1952,272.24,269.48,271.65
7040,24/09/1952,273.19,271.06,272.26
7041,25/09/1952,273.74,271.44,272.42
7042,26/09/1952,273.33,271.14,271.95
7043,29/09/1952,272.76,270.51,271.73
7044,30/09/1952,272.21,269.98,270.61
7045,01/10/1952,271.08,269.21,270.17
7046,02/10/1952,271.55,269.72,270.75
7047,03/10/1952,271.85,269.52,270.55
7048,06/10/1952,271.2,269.29,270.0
7049,07/10/1952,271.04,268.97,269.88
7050,08/10/1952,271.91,269.52,271.4
7051,09/10/1952,272.36,270.15,270.98
7052,10/10/1952,271.81,269.94,270.61
7053,14/10/1952,271.59,269.48,270.43
7054,15/10/1952,270.59,266.09,267.12
7055,16/10/1952,267.45,263.33,264.87
7056,17/10/1952,268.36,265.21,267.3
7057,20/10/1952,268.06,265.36,266.63
7058,21/10/1952,267.18,265.09,265.84
7059,22/10/1952,265.64,262.6,263.06
7060,23/10/1952,264.93,262.01,263.87
7061,24/10/1952,266.31,263.39,265.46
7062,27/10/1952,266.65,264.73,265.9
7063,28/10/1952,266.8,264.87,265.72
7064,29/10/1952,266.72,264.65,265.46
7065,30/10/1952,266.57,264.54,265.72
7066,31/10/1952,269.96,265.78,269.23
7067,03/11/1952,271.53,268.79,270.23
7068,05/11/1952,274.77,270.65,271.3
7069,06/11/1952,273.82,268.89,272.58
7070,07/11/1952,274.77,271.89,273.47
7071,10/11/1952,274.39,272.11,273.47
7072,12/11/1952,274.28,271.3,271.97
7073,13/11/1952,273.68,271.16,272.54
7074,14/11/1952,274.1,271.22,273.27
7075,17/11/1952,275.16,272.44,274.45
7076,18/11/1952,279.03,274.2,278.04
7077,19/11/1952,281.16,277.78,280.05
7078,20/11/1952,280.8,278.02,279.5
7079,21/11/1952,280.31,278.16,279.32
7080,24/11/1952,281.59,278.67,281.08
7081,25/11/1952,282.32,279.99,280.9
7082,26/11/1952,283.13,279.93,282.44
7083,28/11/1952,284.65,281.59,283.66
7084,01/12/1952,285.2,282.58,283.7
7085,02/12/1952,284.65,281.89,283.78
7086,03/12/1952,284.69,282.0,282.89
7087,04/12/1952,283.82,281.1,281.63
7088,05/12/1952,283.03,280.68,282.06
7089,08/12/1952,284.37,281.45,283.62
7090,09/12/1952,286.32,283.25,285.12
7091,10/12/1952,286.03,282.77,284.55
7092,11/12/1952,285.69,283.48,284.57
7093,12/12/1952,286.18,283.76,285.2
7094,15/12/1952,287.13,284.45,285.99
7095,16/12/1952,287.58,285.0,286.16
7096,17/12/1952,286.95,284.55,285.67
7097,18/12/1952,286.68,284.41,285.36
7098,19/12/1952,287.15,284.55,286.52
7099,22/12/1952,288.85,285.55,288.02
7100,23/12/1952,289.18,286.22,286.99
7101,24/12/1952,288.59,285.69,287.37
7102,26/12/1952,289.1,285.67,288.23
7103,29/12/1952,290.74,287.66,289.65
7104,30/12/1952,292.83,289.46,292.0
7105,31/12/1952,293.5,290.86,291.9
7106,02/01/1953,293.56,290.3,292.14
7107,05/01/1953,295.06,291.57,293.79
7108,06/01/1953,294.25,290.25,292.18
7109,07/01/1953,291.96,288.69,290.76
7110,08/01/1953,292.02,289.48,290.36
7111,09/01/1953,290.46,286.09,287.52
7112,12/01/1953,287.88,284.29,285.24
7113,13/01/1953,288.63,285.1,286.85
7114,14/01/1953,288.47,285.63,287.37
7115,15/01/1953,288.85,286.4,288.18
7116,16/01/1953,288.87,285.12,287.17
7117,19/01/1953,287.98,285.3,286.97
7118,20/01/1953,289.16,286.28,288.0
7119,21/01/1953,288.63,286.56,287.6
7120,22/01/1953,288.87,286.7,287.84
7121,23/01/1953,288.59,285.77,286.89
7122,26/01/1953,287.68,285.12,286.54
7123,27/01/1953,287.96,285.75,286.81
7124,28/01/1953,288.21,285.87,287.39
7125,29/01/1953,289.12,286.44,287.96
7126,30/01/1953,290.46,287.54,289.77
7127,02/02/1953,290.94,288.0,290.03
7128,03/02/1953,290.88,287.9,290.19
7129,04/02/1953,290.84,288.33,289.08
7130,05/02/1953,289.04,285.16,286.2
7131,06/02/1953,286.42,282.14,282.85
7132,09/02/1953,283.31,279.93,281.96
7133,10/02/1953,283.5,280.84,281.67
7134,11/02/1953,283.05,280.53,281.57
7135,13/02/1953,283.86,281.1,283.11
7136,16/02/1953,284.25,281.71,282.18
7137,17/02/1953,282.73,280.23,281.51
7138,18/02/1953,281.96,279.72,281.14
7139,19/02/1953,283.01,280.51,281.55
7140,20/02/1953,283.29,280.74,281.89
7141,24/02/1953,285.04,282.04,282.99
7142,25/02/1953,285.22,281.93,284.45
7143,26/02/1953,285.95,283.27,284.35
7144,27/02/1953,285.4,282.32,284.27
7145,02/03/1953,285.67,283.09,284.71
7146,03/03/1953,286.4,283.84,285.99
7147,04/03/1953,286.09,282.52,283.7
7148,05/03/1953,284.84,282.46,283.86
7149,06/03/1953,285.28,283.01,284.82
7150,09/03/1953,285.99,283.88,284.9
7151,10/03/1953,285.97,283.17,285.22
7152,11/03/1953,288.75,284.94,288.02
7153,12/03/1953,289.14,286.7,288.0
7154,13/03/1953,289.59,286.76,289.04
7155,16/03/1953,290.52,288.08,289.52
7156,17/03/1953,291.78,289.1,290.64
7157,18/03/1953,291.96,289.26,290.32
7158,19/03/1953,291.09,288.49,289.97
7159,20/03/1953,291.01,288.63,289.69
7160,23/03/1953,289.69,286.74,287.39
7161,24/03/1953,289.18,286.72,288.83
7162,25/03/1953,290.78,287.47,287.98
7163,26/03/1953,289.08,285.63,286.6
7164,27/03/1953,288.63,285.97,287.33
7165,30/03/1953,286.16,281.59,283.07
7166,31/03/1953,282.73,277.57,279.87
7167,01/04/1953,281.47,277.53,280.09
7168,02/04/1953,281.81,279.26,280.03
7169,06/04/1953,279.42,272.4,274.1
7170,07/04/1953,276.33,271.99,275.16
7171,08/04/1953,278.85,275.38,276.84
7172,09/04/1953,278.08,274.83,276.23
7173,10/04/1953,276.52,274.28,275.5
7174,13/04/1953,276.46,274.1,274.73
7175,14/04/1953,276.76,273.86,275.85
7176,15/04/1953,278.79,276.01,277.35
7177,16/04/1953,278.51,275.97,276.74
7178,17/04/1953,276.86,273.7,274.41
7179,20/04/1953,276.62,272.8,275.99
7180,21/04/1953,277.88,274.67,275.48
7181,22/04/1953,275.93,272.86,273.55
7182,23/04/1953,273.51,270.15,270.73
7183,24/04/1953,272.3,269.25,271.26
7184,27/04/1953,274.14,271.3,272.7
7185,28/04/1953,274.59,271.32,273.96
7186,29/04/1953,276.37,273.31,275.38
7187,30/04/1953,276.07,273.31,274.75
7188,01/05/1953,276.33,273.59,275.66
7189,04/05/1953,279.46,275.52,278.34
7190,05/05/1953,280.01,277.31,278.22
7191,06/05/1953,279.32,276.94,278.14
7192,07/05/1953,278.65,276.54,277.43
7193,08/05/1953,278.55,275.85,278.22
7194,11/05/1953,279.78,277.59,278.79
7195,12/05/1953,278.91,276.29,277.09
7196,13/05/1953,277.57,275.1,276.8
7197,14/05/1953,278.71,276.25,277.96
7198,15/05/1953,279.18,276.7,277.9
7199,18/05/1953,278.14,275.75,276.92
7200,19/05/1953,277.04,274.81,275.91
7201,20/05/1953,278.53,275.12,278.04
7202,21/05/1953,279.84,277.63,278.51
7203,22/05/1953,279.28,276.72,278.16
7204,25/05/1953,278.73,276.82,277.47
7205,26/05/1953,277.43,275.12,276.37
7206,27/05/1953,276.58,273.53,273.96
7207,28/05/1953,273.76,270.65,271.48
7208,29/05/1953,273.07,270.88,272.28
7209,01/06/1953,272.64,267.91,268.4
7210,02/06/1953,270.41,267.0,269.84
7211,03/06/1953,271.77,268.99,269.6
7212,04/06/1953,269.98,266.17,267.63
7213,05/06/1953,269.33,266.57,268.32
7214,08/06/1953,269.46,267.28,267.91
7215,09/06/1953,268.14,262.9,263.39
7216,10/06/1953,264.18,260.89,263.35
7217,11/06/1953,266.68,263.39,264.99
7218,12/06/1953,266.86,264.59,265.78
7219,15/06/1953,266.41,263.12,263.87
7220,16/06/1953,264.1,260.75,262.88
7221,17/06/1953,266.57,262.88,265.74
7222,18/06/1953,267.2,264.93,265.86
7223,19/06/1953,266.53,264.24,265.8
7224,22/06/1953,268.7,265.88,267.26
7225,23/06/1953,269.15,266.68,268.48
7226,24/06/1953,269.11,266.8,267.79
7227,25/06/1953,270.31,267.85,268.93
7228,26/06/1953,269.7,268.01,269.05
7229,29/06/1953,269.7,267.26,268.2
7230,30/06/1953,269.03,267.06,268.26
7231,01/07/1953,269.9,267.51,269.39
7232,02/07/1953,271.2,269.15,270.23
7233,03/07/1953,271.44,269.41,270.53
7234,06/07/1953,271.71,269.94,270.88
7235,07/07/1953,272.6,270.17,272.13
7236,08/07/1953,272.82,271.06,272.19
7237,09/07/1953,272.38,270.98,271.32
7238,10/07/1953,271.93,270.31,271.06
7239,13/07/1953,271.16,268.08,268.52
7240,14/07/1953,269.19,266.96,268.06
7241,15/07/1953,270.02,267.73,268.75
7242,16/07/1953,270.17,268.48,269.41
7243,17/07/1953,271.59,268.95,270.96
7244,20/07/1953,270.94,268.85,269.74
7245,21/07/1953,269.9,268.28,268.99
7246,22/07/1953,270.23,267.95,269.39
7247,23/07/1953,271.14,268.89,269.94
7248,24/07/1953,270.92,268.79,269.76
7249,27/07/1953,270.71,267.83,268.46
7250,28/07/1953,269.52,267.3,269.13
7251,29/07/1953,271.16,268.83,270.43
7252,30/07/1953,273.41,270.49,272.82
7253,31/07/1953,275.85,272.58,275.38
7254,03/08/1953,277.19,274.71,276.13
7255,04/08/1953,276.46,274.28,275.68
7256,05/08/1953,275.4,273.19,275.08
7257,06/08/1953,276.54,274.63,275.77
7258,07/08/1953,276.46,274.25,275.54
7259,10/08/1953,276.48,274.39,275.32
7260,11/08/1953,276.05,273.72,275.3
7261,12/08/1953,276.92,273.98,276.42
7262,13/08/1953,278.3,275.75,276.74
7263,14/08/1953,277.33,274.89,275.71
7264,17/08/1953,276.13,273.92,275.04
7265,18/08/1953,275.91,273.13,273.29
7266,19/08/1953,273.01,270.06,271.5
7267,20/08/1953,272.66,270.41,271.73
7268,21/08/1953,272.8,270.81,271.93
7269,24/08/1953,271.99,268.06,268.7
7270,25/08/1953,268.83,265.92,267.45
7271,26/08/1953,269.17,266.27,266.51
7272,27/08/1953,267.45,264.65,265.68
7273,28/08/1953,266.86,264.89,265.74
7274,31/08/1953,265.7,260.83,261.22
7275,01/09/1953,263.23,260.32,262.54
7276,02/09/1953,265.21,262.43,263.96
7277,03/09/1953,264.65,262.5,263.61
7278,04/09/1953,265.09,262.7,264.34
7279,08/09/1953,266.23,264.04,265.42
7280,09/09/1953,266.23,264.56,265.48
7281,10/09/1953,265.38,262.58,262.88
7282,11/09/1953,262.37,258.94,259.71
7283,14/09/1953,260.2,255.29,255.49
7284,15/09/1953,258.68,254.36,257.67
7285,16/09/1953,260.95,257.97,259.07
7286,17/09/1953,261.3,258.42,259.88
7287,18/09/1953,259.84,257.65,258.78
7288,21/09/1953,260.0,257.36,258.01
7289,22/09/1953,261.89,257.85,261.28
7290,23/09/1953,263.83,261.4,262.35
7291,24/09/1953,263.83,261.36,262.45
7292,25/09/1953,264.06,261.78,263.31
7293,28/09/1953,265.86,263.16,264.79
7294,29/09/1953,266.61,263.9,264.77
7295,30/09/1953,265.38,262.94,264.04
7296,01/10/1953,266.47,263.79,265.68
7297,02/10/1953,267.59,265.32,266.7
7298,05/10/1953,267.59,264.52,265.48
7299,06/10/1953,265.25,262.45,264.26
7300,07/10/1953,266.86,263.57,266.53
7301,08/10/1953,267.97,265.96,266.72
7302,09/10/1953,267.69,265.52,267.04
7303,13/10/1953,267.69,265.36,266.09
7304,14/10/1953,268.22,265.64,267.51
7305,15/10/1953,271.81,267.41,271.22
7306,16/10/1953,273.94,271.02,272.8
7307,19/10/1953,273.78,271.14,273.31
7308,20/10/1953,275.16,272.36,273.9
7309,21/10/1953,274.61,272.3,273.74
7310,22/10/1953,275.77,272.97,274.89
7311,23/10/1953,276.52,274.12,275.34
7312,26/10/1953,276.56,273.88,274.43
7313,27/10/1953,274.33,271.85,273.35
7314,28/10/1953,274.69,272.13,274.14
7315,29/10/1953,276.94,273.92,276.31
7316,30/10/1953,277.04,274.87,275.81
7317,02/11/1953,278.18,274.83,276.72
7318,04/11/1953,277.72,274.83,276.82
7319,05/11/1953,280.33,276.8,279.09
7320,06/11/1953,280.25,277.57,278.83
7321,09/11/1953,279.93,276.8,278.26
7322,10/11/1953,277.86,275.06,275.89
7323,12/11/1953,277.65,274.63,276.23
7324,13/11/1953,278.08,275.16,277.53
7325,16/11/1953,278.57,275.48,275.93
7326,17/11/1953,275.58,273.01,273.88
7327,18/11/1953,275.52,273.05,274.51
7328,19/11/1953,277.02,274.16,276.09
7329,20/11/1953,277.47,274.79,276.05
7330,23/11/1953,276.58,273.8,275.42
7331,24/11/1953,277.61,274.26,277.13
7332,25/11/1953,278.87,276.4,277.78
7333,27/11/1953,280.78,277.19,280.23
7334,30/11/1953,282.46,279.8,281.37
7335,01/12/1953,282.08,279.46,281.1
7336,02/12/1953,283.74,280.33,282.81
7337,03/12/1953,285.2,282.1,283.25
7338,04/12/1953,284.11,281.55,282.71
7339,07/12/1953,283.5,281.2,282.0
7340,08/12/1953,282.48,279.34,281.45
7341,09/12/1953,282.54,279.78,281.12
7342,10/12/1953,281.53,278.93,279.89
7343,11/12/1953,280.76,278.38,279.91
7344,14/12/1953,280.98,278.18,279.26
7345,15/12/1953,280.27,277.49,279.52
7346,16/12/1953,283.88,279.36,282.87
7347,17/12/1953,284.55,281.57,282.67
7348,18/12/1953,284.35,281.71,283.54
7349,21/12/1953,284.69,282.38,282.99
7350,22/12/1953,282.85,278.95,279.99
7351,23/12/1953,281.08,278.14,279.84
7352,24/12/1953,281.69,279.15,280.92
7353,28/12/1953,281.25,278.81,279.91
7354,29/12/1953,279.74,275.91,278.3
7355,30/12/1953,281.08,277.92,280.43
7356,31/12/1953,282.18,279.52,280.9
7357,04/01/1954,283.48,279.72,282.89
7358,05/01/1954,285.34,282.65,284.19
7359,06/01/1954,285.67,283.05,283.96
7360,07/01/1954,284.86,281.83,282.6
7361,08/01/1954,283.01,280.39,281.51
7362,11/01/1954,281.67,278.91,279.87
7363,12/01/1954,282.54,279.46,281.51
7364,13/01/1954,284.37,281.12,283.03
7365,14/01/1954,285.67,282.83,284.49
7366,15/01/1954,288.1,284.49,286.72
7367,18/01/1954,287.78,284.69,286.03
7368,19/01/1954,289.14,285.24,288.27
7369,20/01/1954,290.15,287.58,289.14
7370,21/01/1954,290.66,287.68,289.48
7371,22/01/1954,290.86,288.18,289.65
7372,25/01/1954,291.29,288.27,290.4
7373,26/01/1954,293.44,290.11,292.85
7374,27/01/1954,294.56,291.53,292.22
7375,28/01/1954,293.12,289.81,291.51
7376,29/01/1954,293.81,290.86,292.39
7377,01/02/1954,293.5,290.46,291.84
7378,02/02/1954,291.88,289.75,291.17
7379,03/02/1954,292.99,289.2,292.32
7380,04/02/1954,295.1,292.06,294.03
7381,05/02/1954,295.43,292.53,293.97
7382,08/02/1954,294.92,292.2,293.58
7383,09/02/1954,294.84,291.94,293.79
7384,10/02/1954,294.5,292.0,292.95
7385,11/02/1954,294.84,291.27,292.45
7386,12/02/1954,294.78,291.9,293.99
7387,15/02/1954,294.92,291.93,292.55
7388,16/02/1954,292.95,288.61,289.61
7389,17/02/1954,290.92,287.37,290.11
7390,18/02/1954,292.67,289.08,291.51
7391,19/02/1954,292.59,289.87,291.07
7392,23/02/1954,291.98,289.0,290.03
7393,24/02/1954,290.42,287.84,289.54
7394,25/02/1954,292.04,289.06,291.41
7395,26/02/1954,295.19,290.78,294.54
7396,01/03/1954,297.8,294.23,296.55
7397,02/03/1954,298.66,294.78,297.48
7398,03/03/1954,299.65,295.79,297.03
7399,04/03/1954,298.8,295.37,297.48
7400,05/03/1954,300.68,296.5,299.45
7401,08/03/1954,300.66,297.44,298.64
7402,09/03/1954,300.5,297.09,299.45
7403,10/03/1954,300.95,298.01,299.59
7404,11/03/1954,301.68,298.76,300.83
7405,12/03/1954,302.17,298.76,299.71
7406,15/03/1954,300.12,296.81,298.88
7407,16/03/1954,300.5,297.34,298.09
7408,17/03/1954,299.22,296.14,298.31
7409,18/03/1954,301.44,297.99,300.1
7410,19/03/1954,302.65,300.12,301.44
7411,22/03/1954,302.8,299.49,301.6
7412,23/03/1954,302.49,298.39,299.02
7413,24/03/1954,299.73,295.59,296.89
7414,25/03/1954,297.68,294.76,296.4
7415,26/03/1954,300.1,296.67,299.08
7416,29/03/1954,301.46,297.66,300.06
7417,30/03/1954,302.57,299.47,300.89
7418,31/03/1954,305.15,301.01,303.51
7419,01/04/1954,307.3,303.18,306.27
7420,02/04/1954,307.95,304.52,306.67
